Date,Name,PreOrg,cowgirl,doggy,kinky,missionary,reversecowgirl,standing,HerRanking,MyRanking,OurRanking
2014-02-25 12:00:00,M,2,False,True,False,False,False,False,10,7,8.5
2014-02-25 18:00:00,M,2,True,False,False,False,False,False,10,10,10
2014-02-26 00:00:00,M,2,False,False,False,False,False,False,10,10,10
2014-02-27 00:00:00,M,1,True,False,False,False,False,False,10,9,9.5
2014-02-27 08:00:00,M,1,False,True,False,False,False,False,7,1,4
2014-02-27 16:00:00,M,0,True,True,False,False,False,False,10,0,5
2014-02-28 00:00:00,M,0,True,False,True,True,False,False,10,10,10
2014-03-01 00:00:00,M,0,False,False,False,False,False,False,0,1,0.5
2014-03-01 12:00:00,M,0,False,False,False,False,False,False,1,1,1
2014-03-02 00:00:00,M,0,True,True,False,False,True,False,10,6,8
2014-03-03 00:00:00,M,2,True,False,False,False,False,False,10,10,10
2014-03-05 00:00:00,M,0,True,True,False,False,False,False,8,0,4
2014-03-06 00:00:00,M,0,True,False,False,False,False,False,7,5,6
2014-03-06 12:00:00,M,0,False,True,False,False,False,False,3,0,1.5
2014-03-07 00:00:00,M,0,True,True,True,False,False,False,10,10,10
2014-03-07 06:00:00,M,1,True,False,False,False,False,False,10,10,10
2014-03-07 12:00:00,M,1,True,False,False,False,True,False,10,10,10
2014-03-07 18:00:00,M,0,False,False,False,False,False,False,0,0,0
2014-03-09 00:00:00,M,0,False,False,False,False,True,False,2,8,5
2014-03-10 00:00:00,M,1,False,True,False,False,False,False,8,1,4.5
2014-03-10 08:00:00,M,0,True,False,False,False,False,False,7,4,5.5
2014-03-10 16:00:00,M,0,False,False,False,False,False,False,0,1,0.5
2014-03-12 00:00:00,M,2,True,False,False,False,False,False,10,10,10
2014-03-12 12:00:00,M,2,True,False,True,False,True,False,10,10,10
2014-03-13 00:00:00,M,1,True,False,True,False,False,False,10,10,10
2014-03-14 00:00:00,M,3,True,True,False,False,False,False,10,10,10
2014-03-14 12:00:00,M,1,True,False,False,False,False,False,10,9,9.5
2014-03-15 00:00:00,M,1,False,True,False,False,True,False,10,7,8.5
2014-03-16 00:00:00,M,1,True,False,False,False,False,False,10,9,9.5
2014-03-16 06:00:00,M,1,False,False,False,False,False,False,6,5,5.5
2014-03-16 12:00:00,M,1,False,True,False,False,False,False,7,0,3.5
2014-03-16 18:00:00,M,1,False,False,False,False,False,False,6,7,6.5
2014-03-17 00:00:00,M,1,False,False,False,False,False,False,7,5,6
2014-03-17 12:00:00,M,1,True,False,False,False,False,False,10,9,9.5
2014-03-18 00:00:00,M,2,False,False,False,False,False,False,9,10,9.5
2014-03-18 12:00:00,M,2,True,False,False,False,False,False,10,10,10
2014-03-19 00:00:00,M,0,False,False,False,False,False,False,2,2,2
2014-03-19 12:00:00,M,0,False,False,False,False,True,False,0,6,3
2014-03-20 00:00:00,M,0,False,False,False,False,False,False,1,1,1
2014-03-20 12:00:00,M,2,True,False,False,True,False,False,10,10,10
2014-03-21 00:00:00,M,0,False,False,False,False,False,False,1,0,0.5
2014-03-22 00:00:00,M,2,True,False,False,False,False,False,10,10,10
2014-03-22 12:00:00,M,0,True,True,False,False,False,False,8,0,4
2014-03-23 00:00:00,M,2,False,True,False,False,False,False,10,6,8
2014-03-23 12:00:00,M,0,True,False,False,False,False,False,8,4,6
2014-03-24 00:00:00,M,0,False,False,False,False,False,False,1,0,0.5
2014-03-25 00:00:00,M,0,True,False,False,False,False,False,7,6,6.5
2014-03-25 08:00:00,M,0,True,True,False,False,False,False,10,0,5
2014-03-25 16:00:00,M,0,True,False,False,False,False,False,7,4,5.5
2014-03-26 00:00:00,M,1,True,False,False,False,False,False,10,9,9.5
2014-03-27 00:00:00,M,1,False,False,False,False,False,False,5,4,4.5
2014-03-28 00:00:00,M,2,True,False,False,False,False,False,10,10,10
2014-03-28 12:00:00,M,2,False,False,False,False,False,False,10,10,10
2014-03-29 00:00:00,M,0,True,False,False,False,False,False,8,4,6
2014-03-29 12:00:00,M,3,True,False,False,False,False,False,10,10,10
2014-03-30 00:00:00,M,1,True,False,False,False,False,False,10,9,9.5
2014-03-30 08:00:00,M,1,True,False,False,False,False,False,10,9,9.5
2014-03-30 16:00:00,M,0,False,False,False,False,False,False,1,2,1.5
2014-03-31 00:00:00,M,0,True,False,False,False,False,False,6,4,5
2014-03-31 12:00:00,M,3,True,False,False,False,False,False,10,10,10
2014-04-01 00:00:00,M,3,True,False,False,False,False,False,10,10,10
2014-04-01 12:00:00,M,3,True,False,False,False,False,False,10,10,10
